numvariable,num_constraints,problem_id,method,numlayer,circuit_depth,latency
9,6,1,Qubit-binary,4,76,77
9,6,1,Qubit-onehot,4,55,44
9,6,1,bosonicQAOA,4,53,7
9,6,1,HybridCVDV,4,48,59
9,6,2,Qubit-binary,4,71,38
9,6,2,Qubit-onehot,4,51,62
9,6,2,bosonicQAOA,4,94,54
9,6,2,HybridCVDV,4,52,11
9,6,3,Qubit-binary,4,77,84
9,6,3,Qubit-onehot,4,25,67
9,6,3,bosonicQAOA,4,85,70
9,6,3,HybridCVDV,4,58,49
9,6,4,Qubit-binary,4,59,28
9,6,4,Qubit-onehot,4,95,4
9,6,4,bosonicQAOA,4,75,86
9,6,4,HybridCVDV,4,50,69
9,6,5,Qubit-binary,4,33,88
9,6,5,Qubit-onehot,4,87,81
9,6,5,bosonicQAOA,4,98,67
9,6,5,HybridCVDV,4,97,64
9,6,6,Qubit-binary,4,44,97
9,6,6,Qubit-onehot,4,3,78
9,6,6,bosonicQAOA,4,51,50
9,6,6,HybridCVDV,4,76,13
9,6,7,Qubit-binary,4,12,54
9,6,7,Qubit-onehot,4,14,93
9,6,7,bosonicQAOA,4,51,30
9,6,7,HybridCVDV,4,28,19
9,6,8,Qubit-binary,4,6,85
9,6,8,Qubit-onehot,4,18,30
9,6,8,bosonicQAOA,4,62,11
9,6,8,HybridCVDV,4,25,58
9,6,9,Qubit-binary,4,40,1
9,6,9,Qubit-onehot,4,49,1
9,6,9,bosonicQAOA,4,86,87
9,6,9,HybridCVDV,4,36,31
9,6,0,Qubit-binary,5,36,38
9,6,0,Qubit-onehot,5,16,84
9,6,0,bosonicQAOA,5,56,25
9,6,0,HybridCVDV,5,20,75
9,6,1,Qubit-binary,5,92,92
9,6,1,Qubit-onehot,5,98,78
9,6,1,bosonicQAOA,5,40,19
9,6,1,HybridCVDV,5,48,5
9,6,2,Qubit-binary,5,65,65
9,6,2,Qubit-onehot,5,53,27
9,6,2,bosonicQAOA,5,62,42
9,6,2,HybridCVDV,5,36,3
9,6,3,Qubit-binary,5,49,74
9,6,3,Qubit-onehot,5,5,4
9,6,3,bosonicQAOA,5,88,7
9,6,3,HybridCVDV,5,57,62
9,6,4,Qubit-binary,5,15,10
9,6,4,Qubit-onehot,5,60,1
9,6,4,bosonicQAOA,5,54,52
9,6,4,HybridCVDV,5,23,82
9,6,5,Qubit-binary,5,40,9
9,6,5,Qubit-onehot,5,78,43
9,6,5,bosonicQAOA,5,96,17
9,6,5,HybridCVDV,5,84,59
9,6,6,Qubit-binary,5,59,60
9,6,6,Qubit-onehot,5,91,26
9,6,6,bosonicQAOA,5,23,97
9,6,6,HybridCVDV,5,11,38
9,6,7,Qubit-binary,5,70,43
9,6,7,Qubit-onehot,5,24,91
9,6,7,bosonicQAOA,5,54,75
9,6,7,HybridCVDV,5,62,64
9,6,8,Qubit-binary,5,39,40
9,6,8,Qubit-onehot,5,82,35
9,6,8,bosonicQAOA,5,66,97
9,6,8,HybridCVDV,5,45,31
9,6,9,Qubit-binary,5,63,60
9,6,9,Qubit-onehot,5,81,11
9,6,9,bosonicQAOA,5,18,45
9,6,9,HybridCVDV,5,69,80
9,6,0,Qubit-binary,6,76,61
9,6,0,Qubit-onehot,6,44,65
9,6,0,bosonicQAOA,6,9,69
9,6,0,HybridCVDV,6,57,57
9,6,1,Qubit-binary,6,71,61
9,6,1,Qubit-onehot,6,80,63
9,6,1,bosonicQAOA,6,50,17
9,6,1,HybridCVDV,6,40,39
9,6,2,Qubit-binary,6,11,84
9,6,2,Qubit-onehot,6,18,98
9,6,2,bosonicQAOA,6,24,33
9,6,2,HybridCVDV,6,96,45
9,6,3,Qubit-binary,6,1,83
9,6,3,Qubit-onehot,6,90,50
9,6,3,bosonicQAOA,6,64,88
9,6,3,HybridCVDV,6,72,67
9,6,4,Qubit-binary,6,58,40
9,6,4,Qubit-onehot,6,32,86
9,6,4,bosonicQAOA,6,50,17
9,6,4,HybridCVDV,6,58,56
9,6,5,Qubit-binary,6,81,82
9,6,5,Qubit-onehot,6,27,16
9,6,5,bosonicQAOA,6,85,8
9,6,5,HybridCVDV,6,59,32
9,6,6,Qubit-binary,6,47,28
9,6,6,Qubit-onehot,6,32,72
9,6,6,bosonicQAOA,6,69,1
9,6,6,HybridCVDV,6,11,57
9,6,7,Qubit-binary,6,20,92
9,6,7,Qubit-onehot,6,21,51
9,6,7,bosonicQAOA,6,29,66
9,6,7,HybridCVDV,6,76,19
9,6,8,Qubit-binary,6,55,89
9,6,8,Qubit-onehot,6,7,90
9,6,8,bosonicQAOA,6,99,23
9,6,8,HybridCVDV,6,97,85
9,6,9,Qubit-binary,6,38,12
9,6,9,Qubit-onehot,6,26,43
9,6,9,bosonicQAOA,6,51,3
9,6,9,HybridCVDV,6,96,66
9,6,0,Qubit-binary,7,56,20
9,6,0,Qubit-onehot,7,82,18
9,6,0,bosonicQAOA,7,20,76
9,6,0,HybridCVDV,7,14,20
9,6,1,Qubit-binary,7,84,16
9,6,1,Qubit-onehot,7,16,70
9,6,1,bosonicQAOA,7,93,13
9,6,1,HybridCVDV,7,35,42
9,6,2,Qubit-binary,7,56,37
9,6,2,Qubit-onehot,7,25,56
9,6,2,bosonicQAOA,7,37,34
9,6,2,HybridCVDV,7,85,55
9,6,3,Qubit-binary,7,41,67
9,6,3,Qubit-onehot,7,68,66
9,6,3,bosonicQAOA,7,99,68
9,6,3,HybridCVDV,7,13,3
9,6,4,Qubit-binary,7,42,3
9,6,4,Qubit-onehot,7,13,85
9,6,4,bosonicQAOA,7,20,46
9,6,4,HybridCVDV,7,68,13
9,6,5,Qubit-binary,7,65,80
9,6,5,Qubit-onehot,7,25,46
9,6,5,bosonicQAOA,7,13,46
9,6,5,HybridCVDV,7,96,37
9,6,6,Qubit-binary,7,71,70
9,6,6,Qubit-onehot,7,92,13
9,6,6,bosonicQAOA,7,15,93
9,6,6,HybridCVDV,7,70,97
9,6,7,Qubit-binary,7,60,41
9,6,7,Qubit-onehot,7,29,86
9,6,7,bosonicQAOA,7,69,39
9,6,7,HybridCVDV,7,67,60
9,6,8,Qubit-binary,7,13,82
9,6,8,Qubit-onehot,7,9,14
9,6,8,bosonicQAOA,7,19,92
9,6,8,HybridCVDV,7,84,22
9,6,9,Qubit-binary,7,60,6
9,6,9,Qubit-onehot,7,65,36
9,6,9,bosonicQAOA,7,87,14
9,6,9,HybridCVDV,7,1,99
9,6,0,Qubit-binary,8,34,61
9,6,0,Qubit-onehot,8,79,66
9,6,0,bosonicQAOA,8,94,42
9,6,0,HybridCVDV,8,26,33
9,6,1,Qubit-binary,8,76,27
9,6,1,Qubit-onehot,8,74,36
9,6,1,bosonicQAOA,8,25,61
9,6,1,HybridCVDV,8,34,36
9,6,2,Qubit-binary,8,6,99
9,6,2,Qubit-onehot,8,18,26
9,6,2,bosonicQAOA,8,62,84
9,6,2,HybridCVDV,8,30,3
9,6,3,Qubit-binary,8,40,68
9,6,3,Qubit-onehot,8,84,36
9,6,3,bosonicQAOA,8,10,64
9,6,3,HybridCVDV,8,60,94
9,6,4,Qubit-binary,8,92,5
9,6,4,Qubit-onehot,8,49,76
9,6,4,bosonicQAOA,8,72,85
9,6,4,HybridCVDV,8,53,27
9,6,5,Qubit-binary,8,54,53
9,6,5,Qubit-onehot,8,60,15
9,6,5,bosonicQAOA,8,24,35
9,6,5,HybridCVDV,8,52,89
9,6,6,Qubit-binary,8,67,81
9,6,6,Qubit-onehot,8,93,20
9,6,6,bosonicQAOA,8,43,37
9,6,6,HybridCVDV,8,89,38
9,6,7,Qubit-binary,8,23,6
9,6,7,Qubit-onehot,8,13,5
9,6,7,bosonicQAOA,8,22,62
9,6,7,HybridCVDV,8,27,59
9,6,8,Qubit-binary,8,14,65
9,6,8,Qubit-onehot,8,62,91
9,6,8,bosonicQAOA,8,14,24
9,6,8,HybridCVDV,8,61,5
9,6,9,Qubit-binary,8,54,67
9,6,9,Qubit-onehot,8,26,58
9,6,9,bosonicQAOA,8,19,65
9,6,9,HybridCVDV,8,29,91
9,6,0,Qubit-binary,9,51,47
9,6,0,Qubit-onehot,9,28,97
9,6,0,bosonicQAOA,9,4,97
9,6,0,HybridCVDV,9,84,60
9,6,1,Qubit-binary,9,98,64
9,6,1,Qubit-onehot,9,25,78
9,6,1,bosonicQAOA,9,17,12
9,6,1,HybridCVDV,9,35,91
9,6,2,Qubit-binary,9,15,93
9,6,2,Qubit-onehot,9,39,48
9,6,2,bosonicQAOA,9,34,76
9,6,2,HybridCVDV,9,40,37
9,6,3,Qubit-binary,9,53,74
9,6,3,Qubit-onehot,9,8,4
9,6,3,bosonicQAOA,9,24,38
9,6,3,HybridCVDV,9,36,9
9,6,4,Qubit-binary,9,73,27
9,6,4,Qubit-onehot,9,4,76
9,6,4,bosonicQAOA,9,31,15
9,6,4,HybridCVDV,9,19,65
9,6,5,Qubit-binary,9,38,16
9,6,5,Qubit-onehot,9,31,42
9,6,5,bosonicQAOA,9,52,62
9,6,5,HybridCVDV,9,71,87
9,6,6,Qubit-binary,9,1,74
9,6,6,Qubit-onehot,9,31,57
9,6,6,bosonicQAOA,9,5,82
9,6,6,HybridCVDV,9,71,12
9,6,7,Qubit-binary,9,28,32
9,6,7,Qubit-onehot,9,87,22
9,6,7,bosonicQAOA,9,97,28
9,6,7,HybridCVDV,9,15,4
9,6,8,Qubit-binary,9,64,43
9,6,8,Qubit-onehot,9,6,69
9,6,8,bosonicQAOA,9,42,8
9,6,8,HybridCVDV,9,70,57
9,6,9,Qubit-binary,9,2,53
9,6,9,Qubit-onehot,9,77,92
9,6,9,bosonicQAOA,9,32,74
9,6,9,HybridCVDV,9,6,34
